,index,Unnamed: 0,Solute,Solvent,SoluteSMILES,SolventSMILES,DeltaGsolv
2046,1698,2131,anthracene,water,C1=CC=C2C=C3C=CC=CC3=CC2=C1,O,-4.23
2047,391,542,m-cresol,cyclohexane,CC1=CC(=CC=C1)O,C1CCCCC1,-5.2
2048,1522,1895,ammonia,pentanol,N,CCCCCO,-3.13
2049,1162,1461,"1,4-dioxane",methylenechloride,C1COCCO1,C(Cl)Cl,-5.33
2050,1495,1861,"3,3-dimethylbutanone",pentane,CC(=O)C(C)(C)C,CCCCC,-4.43
2051,2027,2631,hexamethyldisiloxane,octanol-water,C[Si](C)(C)O[Si](C)(C)C,CCCCCCCCO.O,-5.71
2052,1152,1451,toluene,methoxyethanol,CC1=CC=CC=C1,COCCO,-4.49
2053,1367,1689,2-methoxyethanol,octanol,COCCO,CCCCCCCCO,-5.83
2054,64,99,dimethylamine,benzene,CNC,C1=CC=CC=C1,-3.01
2055,2062,2670,methylphenylsulfoxide,octanol-water,CS(=O)C1=CC=CC=C1,CCCCCCCCO.O,-0.75
2056,1180,1480,propanoicacid,nitrobenzene,CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl,C1=CC=C(C=C1)[N+](=O)[O-],-5.38
2057,492,657,1-butanol,decane,CCCCO,CCCCCCCCCC,-3.77
2058,379,530,m-xylene,cyclohexane,CC1=CC(=CC=C1)C,C1CCCCC1,-5.52
2059,2235,2888,4-cyanopyridine,methanol,C1=CN=CC=C1C#N,CO,-72.1
2060,763,1008,ethylacetate,heptane,CCOC(=O)C,CCCCCCC,-3.5
2061,2264,2926,hexanoicacid,water,C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl,O,-74.6
2062,791,1039,N-methyl-2-pyrrolidinone,heptane,CN1CCCC1=O,CCCCCCC,-5.8
2063,1076,1358,butanoicacid,isobutanol,C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO,CC(C)CO,-7.62
2064,878,1128,2-heptanone,hexadecane,CCCCCC(=O)C,CCCCCCCCCCCCCCCC,-5.13
2065,337,483,2-ethylpyrazine,chloroform,CCC1=NC=CN=C1,C(Cl)(Cl)Cl,-7.72
2066,1016,1293,propylacetate,hexane,CCCCC(=O)O,CCCCCC,-4.1
2067,1275,1586,"2,2-dimethylpropane",octanol,CC(C)(C)C,CCCCCCCCO,-1.74
2068,455,613,n-octane,cyclohexanone,CCCCCCCC,C1CCC(=O)CC1,-4.57
2069,815,1064,2-methylpropane,hexadecane,CC(C)C,CCCCCCCCCCCCCCCC,-1.92
2070,995,1269,p-xylene,hexane,CC1=CC=C(C=C1)C,CCCCCC,-5.01
2071,1981,2577,4-methylacetanilide,octanol-water,CC1=CC=C(C=C1)NC(=O)C,CCCCCCCCO.O,-2.14
2072,201,249,1-heptanol,butylacetate,CCCCCCCO,CCCCCC(=O)[O-],-7.14
2073,161,205,toluene,butanol,CC1=CC=CC=C1,CCCCO,-4.5
2074,1579,1997,ethanol,toluene,CCO,CC1=CC=CC=C1,-3.33
2075,702,934,ethanol,ethylbenzene,CCO,CCC1=CC=CC=C1,-2.49
2076,1500,1871,ethylamine,pentane,CCN,CCCCC,-2.18
2077,1129,1412,acetone,isopropylbenzene,CC(=O)C,CC(C)C1=CC=CC=C1,-3.32
2078,1021,1301,pyridine,hexane,C1=CC=NC=C1,CCCCCC,-3.81
2079,1585,2003,o-cresol,toluene,CC1=CC=CC=C1O,CC1=CC=CC=C1,-7.43
2080,1955,2543,trichloroacetamide,chloroform-water,C(=O)(C(Cl)(Cl)Cl)N,C(Cl)(Cl)Cl.O,-0.42
2081,2253,2912,hydrofluoricacid,water,CC(C)OC1=C(C=C(C(=C1)NC(=O)C)Cl)Cl,O,-85.5
2082,34,62,n-octane,benzene,CCCCCCCC,C1=CC=CC=C1,-5.35
2083,775,1023,chlorobenzene,heptane,C1=CC=C(C=C1)Cl,CCCCCCC,-5.15
2084,1478,1822,iodoethane,octanol,CCI,CCCCCCCCO,-3.45
2085,1390,1712,bromoethane,octanol,CCBr,CCCCCCCCO,-2.9
2086,2139,2766,dichloroaceticacid,dimethylsulfoxide,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC(=C2)C(=O)OC)C,CS(=O)C,-49.2
2087,1363,1684,thiophenol,octanol,C1=CC=C(C=C1)S,CCCCCCCCO,-5.99
2088,2041,2649,5-cyanouracil,octanol-water,C1=C(C(=O)NC(=O)N1)C#N,CCCCCCCCO.O,1.26
2089,241,374,1-heptanol,chlorobenzene,CCCCCCCO,C1=CC=C(C=C1)Cl,-6.78
2090,2061,2669,4-acetylpyridine,octanol-water,CC(=O)C1=CC=NC=C1,CCCCCCCCO.O,-0.65
2091,600,828,benzamide,diethylether,C1=CC=C(C=C1)C(=O)N,CCOCC,-10.6
2092,1297,1609,methanol,octanol,CO,CCCCCCCCO,-3.87
2093,2214,2867,triethylamine,methanol,CCN(CC)CC,CO,-53.0
2094,2068,2678,4-nitrophenol,acetonitrile,C1=CC(=CC=C1[N+](=O)[O-])O,CC#N,-45.0
2095,646,876,2-butanone,dimethylpyridine,CCC(=O)C,CC1=C(N=CC=C1)C,-4.34
2096,1528,1901,"3,3-dimethylbutanone",perfluorobenzene,CC(=O)C(C)(C)C,C1(=C(C(=C(C(=C1F)F)F)F)F)F,-5.26
2097,1267,1578,ethane,octanol,CC,CCCCCCCCO,-0.64
2098,1899,2370,5-bromouracil,water,C1=C(C(=O)NC(=O)N1)Br,O,-18.17
2099,562,786,anisole,diethylether,COC1=CC=CC=C1,CCOCC,-5.71
2100,189,237,naphthalene,butylacetate,C1=CC=C2C=CC=CC2=C1,CCCCCC(=O)[O-],-7.59
2101,1806,2251,"E-1,2-dichloroethene",water,C(=C/Cl)\Cl,O,-0.76
2102,975,1240,tetramethylsilane,hexadecane,C[Si](C)(C)C,CCCCCCCCCCCCCCCC,-2.92
2103,2047,2655,N-(tetrahydro-2-oxo-3-thienyl)acetamide,octanol-water,CC(=O)NC1CCSC1=O,CCCCCCCCO.O,0.48
2104,1082,1365,diethylamine,isobutanol,CCNCC,CC(C)CO,-4.86
2105,474,639,butylamine,decalin,CCCCN,C1CCC2CCCCC2C1,-3.72
2106,747,989,o-cresol,heptane,CC1=CC=CC=C1O,CCCCCCC,-6.01
2107,2300,2969,chloroform,water,C(Cl)(Cl)Cl,O,-54.1
2108,21,49,aniline,aniline,C1=CC=C(C=C1)N,C1=CC=C(C=C1)N,-7.61
2109,459,617,2-butanone,cyclohexanone,CCC(=O)C,C1CCC(=O)CC1,-4.42
2110,1184,1485,nitrobenzene,nitrobenzene,C1=CC=C(C=C1)[N+](=O)[O-],C1=CC=C(C=C1)[N+](=O)[O-],-7.94
2111,2324,2994,diallylamine,water,C=CCNCC=C,O,-61.6
2112,955,1217,water,hexadecane,O,CCCCCCCCCCCCCCCC,-0.35
2113,1215,1516,2-heptanone,nonane,CCCCCC(=O)C,CCCCCCCCC,-5.24
2114,1515,1888,hexanoicacid,pentanol,C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl,CCCCCO,-8.99
2115,769,1017,pyridine,heptane,C1=CC=NC=C1,CCCCCCC,-4.28
2116,1685,2118,1-hexene,water,CCCCC=C,O,1.68
2117,130,171,ethylamine,bromobenzene,CCN,C1=CC=C(C=C1)Br,-2.73
2118,2135,2761,acetamide,dimethylsulfoxide,CC(=O)N,CS(=O)C,-58.0
2119,1482,1846,butylacetate,pentadecane,CCCCCC(=O)[O-],CCCCCCCCCCCCCCC,-4.49
2120,330,475,water,chloroform,O,C(Cl)(Cl)Cl,-2.05
2121,1238,1544,1-butanol,octane,CCCCO,CCCCCCCC,-3.69
2122,466,625,m-cresol,decalin,CC1=CC(=CC=C1)O,C1CCC2CCCCC2C1,-5.11
2123,2169,2802,phenylmalononitrile,dimethylsulfoxide,C1=CC=C(C=C1)C(C#N)C#N,CS(=O)C,-41.0
2124,1638,2065,2-butanone,triethylamine,CCC(=O)C,CCN(CC)CC,-3.86
2125,1095,1378,benzene,isooctane,C1=CC=CC=C1,CC(C)CC(C)(C)C,-4.01
2126,1130,1413,2-butanone,isopropylbenzene,CCC(=O)C,CC(C)C1=CC=CC=C1,-4.02
2127,1294,1606,p-xylene,octanol,CC1=CC=C(C=C1)C,CCCCCCCCO,-5.19
2128,860,1110,tetrahydrofuran,hexadecane,C1CCOC1,CCCCCCCCCCCCCCCC,-3.6
